Update	jumbon	L1	New	ShangHai	CS	Clear	2013-09-23	2013-10-29	36	detail 
Update	HUANGNING	J1	New	BeiJing	Visiting Scholar	Clear	2013-09-23	2013-10-29	36	detail
Update	hizhaoyutao	F1	Renewal	ShangHai	Material Sci. and Eng.	Clear	2013-09-23	2013-10-29	36	detail 
Update	Junqi.Lu	J1	New	BeiJing	Electromagnetic Materials	Reject	2013-08-30	2013-10-29	60	detail
Update	white	J1	New	ShangHai	BME	Clear	2013-08-26	2013-10-29	64	detail 
Update	llt	J1	Renewal	ChengDu	bioengineering	Clear	2013-09-20	2013-10-29	39	detail
Update	guorui2211	F1	New	ShangHai	pathology	Clear	2013-09-24	2013-10-30	36	detail
Update	lesley	J1	New	ShangHai	ME	Clear	2013-09-25	2013-10-30	35	detail
Update	shangxin	B1	New	BeiJing	physics	Clear	2013-09-24	2013-10-30	36	detail
Update	Aurorean	B1	Renewal	BeiJing	Communication	Clear	2013-09-26	2013-10-30	34	detail 
Update	handersom	B1	New	ShangHai	Acoustic	Clear	2013-09-26	2013-10-30	34	detail 
Update	Mortalflower F	F1	Renewal	ShangHai	Pharmaceutical science	Clear	2013-09-27	2013-10-30	33	detail 
Update	beijingnew	J1	New	BeiJing	genetics	Clear	2013-09-25	2013-10-30	35	detail 
Update	owenandcool	H1	Renewal	BeiJing	medchem	Clear	2013-09-26	2013-10-30	34	detail 
Update	Pedro	H1	New	HongKong	EE	Clear	2013-10-03	2013-10-30	27	detail 
Update	Armstrong	J1	New	HongKong	Bioinformatics	Clear	2013-10-02	2013-10-30	28	detail 
Update	Dean	H1	New	BeiJing	CS	Clear	2013-09-26	2013-10-31	35	detail 
Update	qqqqq	H1	Renewal	GuangZhou	Geography	Clear	2013-10-25	2013-10-31	6	detail
Update	wangjiangb	F1	Renewal	BeiJing	EE	Clear	2013-09-23	2013-10-31	38	detail
Update	daniu999	J1	New	ShangHai	Chemsitry	Clear	2013-09-30	2013-10-31	31	detail
Update	MF	F2	Renewal	ShangHai	Medicinal chemistry	Clear	2013-09-27	2013-10-31	34	detail 
Update	Joe wang	J1	New	ShangHai	Biology	Clear	2013-09-27	2013-10-31	34	detail 
Update	vincentlee	J1	New	ShangHai	Textile Engineering	Clear	2013-10-07	2013-10-31	24	detail
Update	gyhkhlh	F1	Renewal	Europe	Chemistry	Clear	2013-09-16	2013-10-31	45	detail 
Update	yiyeqiu12345678	F1	New	ShangHai	Materials Science	Reject	2013-05-21	2013-10-31	163	detail 
Update	gao7857	H1	Renewal	BeiJing	mechanical eng	Clear	2013-10-08	2013-11-01	24	detail 
Update	E15440997	B2	New	ShangHai	Microelectronics	Clear	2013-10-07	2013-11-01	25	detail 
Update	AA003J14ZQ	H1	New	ShangHai	Chemistry	Clear	2013-09-30	2013-11-01	32	detail 
Update	Huab	H1	New	ShangHai	N/A	Clear	2013-08-23	2013-11-01	70	detail
Update	AA003D2G	H1	Renewal	ShenYang	Material Science	Clear	2013-09-13	2013-11-01	49	detail
Update	Fwang	B1	New	BeiJing	CR	Clear	2013-09-04	2013-11-01	58	detail 
Update	smiling	J1	New	BeiJing	Chemistry	Clear	2013-09-27	2013-11-01	35	detail
Update	yaocome	L2	New	ShangHai	N/A	Clear	2013-09-27	2013-11-01	35	detail
Update	abcdefg	J1	New	BeiJing	Computer Science	Clear	2013-10-08	2013-11-01	24	detail 
Update	greathouse	B1	New	ShangHai	Materials	Clear	2013-09-26	2013-11-03	38	detail 
Update	Marsiss	F1	Renewal	ShenYang	Chemistry	Clear	2013-10-07	2013-11-04	28	detail 
Update	Ginger	J1	Renewal	BeiJing	EE	Clear	2013-09-27	2013-11-04	38	detail
Update	UniqueOne	B1	New	BeiJing	EE	Clear	2013-10-09	2013-11-04	26	detail 
Update	Cathlion	B2	New	BeiJing	N/A	Clear	2013-10-09	2013-11-04	26	detail 
Update	AA003KQYII	J1	Renewal	GuangZhou	pharmacology	Clear	2013-10-10	2013-11-04	25	detail
Update	ouranos	J1	New	ShangHai	Food Science	Clear	2013-09-30	2013-11-05	36	detail
Update	leptin	F1	Renewal	BeiJing	Environmental Eng	Clear	2013-09-24	2013-11-05	42	detail 
Update	gangan	J1	New	ShangHai	Textile Engineering	Clear	2013-10-08	2013-11-05	28	detail 
Update	Ling	J2	New	ShangHai	N/A	Clear	2013-10-08	2013-11-05	28	detail 
Update	lazyca	B1	New	BeiJing	N/A	Clear	2013-03-28	2013-11-05	222	detail
Update	mirari	L2	Renewal	BeiJing	computer	Clear	2013-09-23	2013-11-05	43	detail
Update	ykz2000	J1	New	ShangHai	refrigeration	Clear	2013-11-04	2013-11-05	1	detail
Update	2140	J1	New	BeiJing	RE	Clear	2013-09-25	2013-11-05	41	detail
Update	keepgoing	J1	New	ShangHai	EE	Clear	2013-09-30	2013-11-05	36	detail
Update	AA003K1L98	J1	New	ShangHai	biochemisty	Clear	2013-09-30	2013-11-06	37	detail
Update	cslifer	J1	New	ShangHai	Developmental biology	Clear	2013-09-24	2013-11-06	43	detail
Update	TigerDaddy	J1	New	Europe	Neuroscience	Clear	2013-09-25	2013-11-06	42	detail
Update	danielxu	J1	New	GuangZhou	EE	Clear	2013-10-11	2013-11-06	26	detail 
Update	pkukidd	J1	New	BeiJing	Internal Medicine	Clear	2013-10-11	2013-11-06	26	detail 
Update	AA003JKQUI	B1	New	BeiJing	Vehicle Dynamic	Clear	2013-10-10	2013-11-06	27	detail 
Update	ottaway	B2	Renewal	Ottawa	chemical engineering	Clear	2013-07-29	2013-11-06	100	detail 
Update	qysh123	B1	New	BeiJing	Computer Science	Clear	2013-10-10	2013-11-06	27	detail 
Update	tow	H1	New	BeiJing	CS	Clear	2013-10-10	2013-11-06	27	detail 
Update	bugsbunny8	B2	New	BeiJing	CS	Clear	2013-10-10	2013-11-06	27	detail 
Update	Kalyan	H1	New	Toronto	Mechanical Engineering	Clear	2013-09-11	2013-11-07	57	detail 
Update	Leon	F1	Renewal	ChengDu	EE	Clear	2013-09-06	2013-11-07	62	detail 
Update	luckymore	B1	New	BeiJing	mechanical engineering	Clear	2013-10-16	2013-11-07	22	detail 
Update	Raya	J1	New	Europe	molecular biology	Clear	2013-10-10	2013-11-07	28	detail 
Update	claire	B1	New	BeiJing	EE	Clear	2013-10-07	2013-11-07	31	detail 
Update	Gangavas	H1	New	Ottawa	Cell and Molecular Biolog	Clear	2013-09-25	2013-11-07	43	detail 
Update	thu	B1	New	BeiJing	EE	Clear	2013-10-10	2013-11-07	28	detail 
Update	victortotoro	H1	New	GuangZhou	cs	Clear	2013-10-07	2013-11-08	32	detail
Update	ß÷ÎØ	J1	Renewal	ShangHai	Food Science	Clear	2013-10-11	2013-11-08	28	detail 
Update	qiji	B1	New	BeiJing	EE	Clear	2013-10-16	2013-11-08	23	detail
Update	houpigtiger	H1	Renewal	BeiJing	Physics	Clear	2013-10-15	2013-11-08	24	detail 
Update	chace	J1	New	BeiJing	CIVIL ENGINEERING	Clear	2013-08-13	2013-11-08	87	detail 
Update	Samoye	B2	New	BeiJing	Control Engineering	Clear	2013-10-15	2013-11-08	24	detail 
Update	octopist	H1	New	Europe	Chemical Engineering	Clear	2013-09-23	2013-11-08	46	detail 
Update	chace	J1	New	ShenYang	CIVIL ENGINEERING	Clear	2013-08-13	2013-11-08	87	detail
Update	april	H1	Renewal	ShangHai	Optical	Clear	2013-10-15	2013-11-08	24	detail 
Update	WWWXXX	H1	New	BeiJing	EE	Clear	2013-09-24	2013-11-12	49	detail 
Update	xiangmu	B1	New	BeiJing	Automation	Clear	2013-08-28	2013-11-12	76	detail
Update	hitto1011	B2	New	BeiJing	Material Science	Clear	2013-10-11	2013-11-12	32	detail 
Update	Kakashi	F1	Renewal	BeiJing	Physics	Clear	2013-10-07	2013-11-12	36	detail
Update	cz1234	H1	New	ShenYang	EE	Clear	2013-10-16	2013-11-12	27	detail
Update	xdy_23	B1	New	BeiJing	Atmospheric Chemistry	Clear	2013-10-18	2013-11-12	25	detail 
Update	RSH	B1	New	BeiJing	N/A	Clear	2013-09-27	2013-11-12	46	detail
Update	godknows007	B2	New	BeiJing	Materials Science and Eng	Clear	2013-10-15	2013-11-12	28	detail 
Update	sunriseshine	B1	New	ShangHai	neurobiology	Clear	2013-10-10	2013-11-12	33	detail 
Update	winterenvoy	J1	New	ShangHai	Optical Engineering	Clear	2013-10-11	2013-11-12	32	detail
Update	lydong	J1	New	BeiJing	Physics	Clear	2013-09-27	2013-11-12	46	detail 
Update	mzzsshg	F1	New	BeiJing	Experimental Pathology	Clear	2013-10-10	2013-11-12	33	detail
Update	gohome	H1	Renewal	ShangHai	bio	Clear	2013-10-15	2013-11-12	28	detail 
Update	yun	J1	New	BeiJing	N/A	Clear	2013-10-17	2013-11-12	26	detail 
Update	spareribs	F1	New	GuangZhou	Nuclear Engineering	Clear	2013-10-18	2013-11-12	25	detail 
Update	yumei	B1	New	BeiJing	N/A	Clear	2013-10-17	2013-11-12	26	detail
Update	z63263	B1	New	BeiJing	Microelectronics	Clear	2013-10-18	2013-11-12	25	detail 
Update	plant protectio	J1	New	ShangHai	plant protection	Clear	2013-10-17	2013-11-13	27	detail
Update	xjtu	F1	New	ShangHai	EE	Clear	2013-10-18	2013-11-13	26	detail 
Update	AP AMY	L1	New	BeiJing	ME	Clear	2013-10-22	2013-11-13	22	detail 
Update	JinQ	B1	New	ShangHai	EE	Clear	2013-10-18	2013-11-13	26	detail 
Update	collector	J1	New	ShangHai	Biology	Clear	2013-10-18	2013-11-13	26	detail
Update	biomed	F1	Renewal	GuangZhou	Biomed Sci.	Clear	2013-10-17	2013-11-13	27	detail 
Update	CarolineXU	F1	New	ShenYang	Chemical Engineering	Clear	2013-10-15	2013-11-13	29	detail
Update	Swizard	F1	Renewal	Europe	Physics	Clear	2013-10-21	2013-11-13	23	detail 
Update	AA003LIKZC	J1	New	ShangHai	Medicine	Clear	2013-10-17	2013-11-13	27	detail
Update	ly20051986	F1	Renewal	BeiJing	Chemistry	Clear	2013-10-15	2013-11-13	29	detail 
Update	messiahyhy	F1	New	ShangHai	Civil Engineering	Clear	2013-10-16	2013-11-13	28	detail
Update	bitxubo	J1	New	BeiJing	Chemistry	Clear	2013-10-07	2013-11-13	37	detail 
Update	lily	J1	Renewal	ShangHai	biology	Clear	2013-10-18	2013-11-13	26	detail
Update	AA003HPBIG	B1	New	BeiJing	N/A	Clear	2013-08-29	2013-11-14	77	detail 
Update	chiefunliu	F1	New	BeiJing	Biomedical Science	Clear	2013-10-28	2013-11-14	17	detail
Update	yanggda29	B1	New	BeiJing	Fluid Mechanics	Clear	2013-10-18	2013-11-14	27	detail 
Update	hyh1004	B2	New	Toronto	Chemical Engineering	Clear	2013-08-30	2013-11-14	76	detail
Update	mfang	H1	New	ShangHai	Chemistry	Clear	2013-10-15	2013-11-14	30	detail 
Update	SF_mallish	F1	Renewal	ShangHai	Biophysics	Clear	2013-10-15	2013-11-14	30	detail
Update	uqxchan1	J1	New	Others	Computer Science	Clear	2013-10-16	2013-11-14	29	detail
Update	NONAME	J1	New	ShangHai	EE	Clear	2013-10-21	2013-11-14	24	detail 
Update	Ned	H1	New	GuangZhou	CS	Clear	2013-10-10	2013-11-15	36	detail
Update	maomaoc9	J1	New	BeiJing	neurosurgery	Clear	2013-10-25	2013-11-15	21	detail 
Update	peac	J1	New	ChengDu	ME RELIABILITY	Clear	2013-10-23	2013-11-15	23	detail
Update	AA003GGCOE	J1	New	BeiJing	Material Physics and Chem	Clear	2013-09-13	2013-11-15	63	detail 
Update	baixm	J1	New	ShenYang	ME	Clear	2013-10-18	2013-11-15	28	detail 
Update	diana850304	J1	New	ShangHai	infectious disease	Clear	2013-10-28	2013-11-15	18	detail
Update	guanx	H1	New	BeiJing	Mechnical Engineering	Clear	2013-10-15	2013-11-15	31	detail 
Update	Cindymm	J1	Renewal	ShangHai	medicine	Clear	2013-10-22	2013-11-15	24	detail
Update	Jay9	H1	New	Toronto	EE	Clear	2013-09-09	2013-11-15	67	detail
Update	iihiih	B2	New	Europe	N/A	Clear	2013-10-15	2013-11-15	31	detail
Update	wang341	H1	New	BeiJing	Chemical Engineering	Clear	2013-10-10	2013-11-15	36	detail
Update	xyz	H1	New	Europe	chemical eng	Clear	2013-10-24	2013-11-15	22	detail
Update	reportcase	F1	Renewal	GuangZhou	Chem	Clear	2013-09-23	2013-11-15	53	detail 
Update	dd	H1	Renewal	ChengDu	CS	Clear	2013-10-09	2013-11-15	37	detail 
Update	juju_sharon	F1	Renewal	ShangHai	Bioengineering	Clear	2013-09-09	2013-11-17	69	detail 
Update	liojing	B2	New	Europe	excutive engineering	Clear	2013-10-28	2013-11-18	21	detail 
Update	Oct25	H1	Renewal	ShangHai	Chem	Clear	2013-10-25	2013-11-18	24	detail 
Update	jfjiang	F1	Renewal	ChengDu	Neuroscience	Clear	2013-10-22	2013-11-18	27	detail 
Update	cacao	F1	Renewal	Toronto	MSE	Clear	2013-10-30	2013-11-18	19	detail 
Update	TTTT	J1	New	ShangHai	EE	Clear	2013-09-09	2013-11-18	70	detail
Update	soilflower	H1	New	ShangHai	biology	Clear	2013-10-21	2013-11-18	28	detail
Update	tentacle	J1	New	Europe	physics	Clear	2013-11-04	2013-11-18	14	detail
Update	bin	J1	New	ShangHai	Chemistry	Clear	2013-10-24	2013-11-18	25	detail 
Update	Debby	J1	New	HongKong	EE	Clear	2013-10-15	2013-11-18	34	detail
Update	nana	F1	Renewal	ShangHai	Nano	Clear	2013-10-28	2013-11-18	21	detail
Update	Fransis	H1	New	Ottawa	Engineering	Clear	2013-10-29	2013-11-18	20	detail 
Update	zhang yichen	F1	New	BeiJing	mechanical and aerospace	Reject	2013-06-06	2013-11-18	165	detail 
Update	q2000d	B2	New	BeiJing	N/A	Clear	2013-10-22	2013-11-19	28	detail
Update	chenlincl	J1	New	ShangHai	CS	Clear	2013-09-12	2013-11-19	68	detail
Update	high	J1	Renewal	ChengDu	medicine	Clear	2013-10-25	2013-11-19	25	detail 
Update	We are happy to	J1	New	BeiJing	Hospitality	Clear	2014-05-29	2013-11-19	-191	detail
Update	q2000d	B2	New	BeiJing	N/A	Clear	2013-10-22	2013-11-19	28	detail
Update	NIVApplicant	H1	New	Toronto	Organic chemistry	Clear	2013-09-30	2013-11-19	50	detail 
Update	AA*******	J1	New	ChengDu	Control theory	Clear	2013-09-06	2013-11-19	74	detail
Update	AA003JGCVE	J1	New	BeiJing	Visit scholar	Clear	2013-09-24	2013-11-20	57	detail
Update	svermouth	F1	Renewal	Europe	Biophysics	Clear	2013-10-24	2013-11-20	27	detail
Update	tmzz001	J1	New	BeiJing	mechanical engineering	Clear	2013-10-17	2013-11-20	34	detail
Update	TowerTsu	J1	New	ShangHai	Electronics	Clear	2013-10-30	2013-11-20	21	detail 
Update	gyliu	J1	New	ChengDu	virology	Clear	2013-10-31	2013-11-20	20	detail
Update	ZMdx123	F1	New	BeiJing	Engineering	Clear	2013-11-07	2013-11-20	13	detail 
Update	ivywannabe	F1	New	BeiJing	Environmental Engineering	Clear	2013-11-04	2013-11-20	16	detail 
Update	yue	J2	New	ChengDu	N/A	Clear	2013-10-25	2013-11-20	26	detail 
Update	zrshen	B2	Renewal	ShangHai	ship and ocean engineerin	Clear	2013-10-22	2013-11-20	29	detail 
Update	opmt	J1	New	BeiJing	optical wireless	Clear	2013-11-04	2013-11-20	16	detail
Update	tonightbeijing	J1	New	BeiJing	computer science	Clear	2013-11-06	2013-11-20	14	detail 
Update	yuriisgood	B2	New	GuangZhou	ME	Clear	2013-11-07	2013-11-21	14	detail 
Update	wenj10	J1	New	BeiJing	Physics	Clear	2013-10-22	2013-11-21	30	detail
Update	hzhou2	F1	Renewal	ShangHai	Biomedical Engineering	Clear	2013-11-07	2013-11-21	14	detail
Update	fuzzylogik	H1	New	Ottawa	N/A	Clear	2013-11-04	2013-11-22	18	detail 
Update	timmy	B2	Renewal	BeiJing	n/a	Clear	2013-11-04	2013-11-22	18	detail
Update	heuristix	H1	Renewal	Toronto	N/A	Clear	2013-10-24	2013-11-22	29	detail 
Update	intoronto	H1	New	Toronto	biology	Clear	2013-09-17	2013-11-25	69	detail 
Update	snowmaker	B1	New	HongKong	Computer Science	Clear	2013-11-19	2013-11-25	6	detail
Update	morleyxjtu	F1	Renewal	BeiJing	ME	Clear	2013-11-19	2013-11-25	6	detail 
Update	Jade	B2	New	ShangHai	Microbiology	Clear	2013-11-14	2013-11-25	11	detail 
Update	bobdog	H1	New	ShangHai	Chemical Engineering	Clear	2013-11-04	2013-11-25	21	detail
Update	interaction	B1	New	Toronto	pleasure/visit	Clear	2013-04-30	2013-11-26	210	detail
Update	interaction	B1	New	Toronto	pleasure	Clear	2013-04-30	2013-11-26	210	detail
Update	AA003ISXXW	H1	Renewal	ChengDu	EE	Clear	2013-09-25	2013-11-26	62	detail
Update	sb_1984	L2	New	Europe	Biotechnology	Clear	2013-11-08	2013-11-26	18	detail
Update	haier	H1	Renewal	ShangHai	Marine Engineering	Clear	2013-11-12	2013-11-26	14	detail 
Update	binshanghe	F1	New	ShangHai	mechanical/material	Clear	2013-11-05	2013-11-26	21	detail
Update	hyzhyz	B2	New	ChengDu	Automation	Clear	2013-10-28	2013-11-26	29	detail
Update	hustmseleon	F1	Renewal	ShangHai	Manufacturing Engineering	Clear	2013-11-13	2013-11-26	13	detail 
Update	Tyrainy	F1	New	ShangHai	Mathematics science	Clear	2013-11-07	2013-11-26	19	detail
Update	murthyh1b	H1	New	Toronto	Computer Science	Clear	2013-11-05	2013-11-26	21	detail 
Update	zhangbear890507	B2	New	BeiJing	EE	Clear	2013-11-12	2013-11-27	15	detail 
Update	mmww	F1	New	GuangZhou	computer engineering	Clear	2013-11-12	2013-11-27	15	detail
Update	hwchen	F1	New	BeiJing	chem to Geology	Clear	2013-11-08	2013-11-27	19	detail
Update	lirg03	H1	New	BeiJing	EE	Clear	2013-11-12	2013-11-27	15	detail
Update	suzhou	J1	New	ShangHai	nutrition and cancer	Clear	2013-11-01	2013-11-27	26	detail
Update	naga chandra	H1	Renewal	Toronto	Electrical Engineering	Clear	2013-10-30	2013-11-27	28	detail 
Update	AA003LPPTE	H1	New	ShangHai	computer science	Clear	2013-11-15	2013-11-27	12	detail
Update	MTUresearch	H1	Renewal	Toronto	Civil Engineering	Clear	2013-11-04	2013-11-27	23	detail 
Update	Dorry	B1	New	BeiJing	N/A	Clear	2013-10-09	2013-11-27	49	detail 
Update	xiaodanke	B1	New	ShangHai	Molecular medicine	Clear	2013-11-19	2013-11-29	10	detail 
Update	sohuren	F1	New	Others	CS	Clear	2013-10-28	2013-11-29	32	detail
Update	xmajesty	B1	New	BeiJing	Wireless Communication	Clear	2013-11-15	2013-11-29	14	detail
Update	jerry	J1	New	BeiJing	Optical Engineering	Clear	2013-11-15	2013-11-29	14	detail
Update	vmp	B1	Renewal	Mumbai	EE	Clear	2013-11-15	2013-11-29	14	detail
Update	latifrons	B1	New	ShangHai	Computer Science	Clear	2013-11-01	2013-11-29	28	detail
Update	hustmseswirl	F1	New	ShangHai	Mechanical Engineering	Clear	2013-11-19	2013-11-29	10	detail
Update	venline	J1	New	ShangHai	bioinformation	Clear	2013-11-19	2013-11-29	10	detail 
Update	timek	J1	Renewal	GuangZhou	biomedical	Clear	2013-11-12	2013-12-02	20	detail 
Update	Bisont	F1	New	BeiJing	EE	Clear	2013-11-22	2013-12-02	10	detail
Update	toronto111313	H1	New	Toronto	MSEE VLSI	Clear	2013-11-13	2013-12-02	19	detail 
Update	HY Shanghai	J1	New	ShangHai	Biomedical Engineering	Clear	2013-11-14	2013-12-02	18	detail
Update	lela900	F1	Renewal	ShangHai	EE	Clear	2013-11-19	2013-12-03	14	detail 
Update	COLA33	F1	New	BeiJing	AE & ME	Clear	2013-11-19	2013-12-03	14	detail 
Update	AA003LBSTK	H1	New	BeiJing	EE	Clear	2013-11-19	2013-12-03	14	detail 
Update	junexh	H1	New	BeiJing	Chemistry	Clear	2013-11-19	2013-12-03	14	detail
